index,City,City_Tier,Date,Year,Month,Quarter,Weekday,Is_Weekend,Festive_Season,Card_Type,Exp_Type,Gender,Amount,Amount_Bucket
15753,"Mehkar, India",Tier-3,2013-12-22,2013,12,2013Q4,Sunday,True,False,Platinum,Fuel,F,243809.0,Very High
15754,"Chandigarh, India",Tier-2,2014-03-01,2014,3,2014Q1,Saturday,True,False,Signature,Food,M,135638.0,Medium
15755,"Jhansi, India",Tier-2,2014-02-25,2014,2,2014Q1,Tuesday,False,False,Gold,Fuel,M,236446.0,Very High
15756,"Bargarh, India",Tier-3,2014-10-26,2014,10,2014Q4,Sunday,True,True,Gold,Entertainment,M,187593.0,High
15757,"Sunam, India",Tier-3,2014-10-29,2014,10,2014Q4,Wednesday,False,True,Gold,Grocery,F,266880.0,Very High
15758,"Ponnani, India",Tier-3,2015-04-30,2015,4,2015Q2,Thursday,False,False,Platinum,Grocery,M,95913.0,Medium
15759,"Haldwani-cum-Kathgodam, India",Tier-3,2014-07-25,2014,7,2014Q3,Friday,False,False,Signature,Grocery,F,44895.0,Low
15760,"Jalandhar, India",Tier-2,2014-08-07,2014,8,2014Q3,Thursday,False,False,Gold,Food,M,38656.0,Low
15761,"Rajagangapur, India",Tier-3,2014-07-06,2014,7,2014Q3,Sunday,True,False,Signature,Grocery,F,106302.0,Medium
15762,"Surat, India",Tier-1,2015-02-03,2015,2,2015Q1,Tuesday,False,False,Signature,Entertainment,F,186110.0,High
15763,"Rabkavi Banhatti, India",Tier-3,2015-03-01,2015,3,2015Q1,Sunday,True,False,Gold,Entertainment,M,56308.0,Low
15764,"Shahabad Rampur, India",Tier-3,2014-06-27,2014,6,2014Q2,Friday,False,False,Silver,Bills,M,27046.0,Low
15765,"Puttur, India",Tier-3,2013-10-04,2013,10,2013Q4,Friday,False,True,Silver,Fuel,M,282754.0,Very High
15766,"Loni, India",Tier-2,2013-11-09,2013,11,2013Q4,Saturday,True,True,Platinum,Food,M,8542.0,Low
15767,"Chaibasa, India",Tier-3,2014-01-08,2014,1,2014Q1,Wednesday,False,False,Signature,Entertainment,F,155263.0,High
15768,"Gurdaspur, India",Tier-3,2013-10-19,2013,10,2013Q4,Saturday,True,True,Signature,Bills,M,229630.0,Very High
15769,"Mattannur, India",Tier-3,2014-08-11,2014,8,2014Q3,Monday,False,False,Gold,Grocery,F,134740.0,Medium
15770,"Dimapur, India",Tier-3,2014-07-12,2014,7,2014Q3,Saturday,True,False,Platinum,Fuel,M,238458.0,Very High
15771,"Neem-Ka-Thana, India",Tier-3,2014-10-09,2014,10,2014Q4,Thursday,False,True,Gold,Grocery,F,105286.0,Medium
15772,"Samana, India",Tier-3,2014-08-02,2014,8,2014Q3,Saturday,True,False,Platinum,Bills,M,42597.0,Low
15773,"Tiruttani, India",Tier-3,2015-03-03,2015,3,2015Q1,Tuesday,False,False,Gold,Food,F,128355.0,Medium
15774,"Mattannur, India",Tier-3,2014-02-09,2014,2,2014Q1,Sunday,True,False,Silver,Entertainment,M,110382.0,Medium
15775,"Tumsar, India",Tier-3,2014-02-23,2014,2,2014Q1,Sunday,True,False,Silver,Bills,M,60943.0,Low
15776,"Tohana, India",Tier-3,2014-10-08,2014,10,2014Q4,Wednesday,False,True,Silver,Fuel,M,7996.0,Low
15777,"Thiruvarur, India",Tier-3,2015-01-14,2015,1,2015Q1,Wednesday,False,False,Signature,Food,F,235173.0,Very High
15778,"Ashok Nagar, India",Tier-3,2015-05-19,2015,5,2015Q2,Tuesday,False,False,Silver,Grocery,F,270479.0,Very High
15779,"Mattannur, India",Tier-3,2014-12-04,2014,12,2014Q4,Thursday,False,False,Silver,Entertainment,M,120680.0,Medium
15780,"Ludhiana, India",Tier-3,2014-02-06,2014,2,2014Q1,Thursday,False,False,Gold,Entertainment,F,43349.0,Low
15781,"Ankleshwar, India",Tier-3,2014-07-21,2014,7,2014Q3,Monday,False,False,Signature,Fuel,M,254421.0,Very High
15782,"Shirdi, India",Tier-3,2015-04-11,2015,4,2015Q2,Saturday,True,False,Platinum,Food,M,274377.0,Very High
15783,"Thuraiyur, India",Tier-3,2014-11-05,2014,11,2014Q4,Wednesday,False,True,Silver,Bills,F,108722.0,Medium
15784,"Kapadvanj, India",Tier-3,2014-11-17,2014,11,2014Q4,Monday,False,True,Platinum,Fuel,F,139798.0,Medium
15785,"Mansa, India",Tier-3,2014-11-18,2014,11,2014Q4,Tuesday,False,True,Signature,Entertainment,M,133565.0,Medium
15786,"Udhampur, India",Tier-3,2014-02-07,2014,2,2014Q1,Friday,False,False,Silver,Bills,M,76642.0,Low
15787,"Soron, India",Tier-3,2014-04-19,2014,4,2014Q2,Saturday,True,False,Signature,Entertainment,F,158445.0,High
15788,"Sultanpur, India",Tier-3,2014-10-31,2014,10,2014Q4,Friday,False,True,Signature,Entertainment,M,51384.0,Low
15789,"Bhuj, India",Tier-3,2014-04-25,2014,4,2014Q2,Friday,False,False,Signature,Bills,F,221803.0,High
15790,"Gobichettipalayam, India",Tier-3,2014-09-06,2014,9,2014Q3,Saturday,True,False,Silver,Bills,F,80032.0,Medium
15791,"Chandausi, India",Tier-3,2014-03-12,2014,3,2014Q1,Wednesday,False,False,Platinum,Food,F,217725.0,High
15792,"Sasvad, India",Tier-3,2014-07-01,2014,7,2014Q3,Tuesday,False,False,Silver,Entertainment,F,60455.0,Low
15793,"Giridih, India",Tier-3,2014-06-20,2014,6,2014Q2,Friday,False,False,Platinum,Entertainment,F,35773.0,Low
15794,"Koratla, India",Tier-3,2014-03-22,2014,3,2014Q1,Saturday,True,False,Gold,Food,F,158798.0,High
15795,"Agartala, India",Tier-3,2014-03-05,2014,3,2014Q1,Wednesday,False,False,Platinum,Grocery,M,54469.0,Low
15796,"Tumkur, India",Tier-3,2014-11-12,2014,11,2014Q4,Wednesday,False,True,Gold,Entertainment,M,31018.0,Low
15797,"Jammu, India",Tier-2,2015-05-22,2015,5,2015Q2,Friday,False,False,Signature,Fuel,M,281633.0,Very High
15798,"Mangrulpir, India",Tier-3,2015-05-16,2015,5,2015Q2,Saturday,True,False,Platinum,Food,F,215351.0,High
15799,"Belagavi, India",Tier-3,2015-04-12,2015,4,2015Q2,Sunday,True,False,Silver,Food,M,208216.0,High
15800,"Greater Mumbai, India",Metro,2014-07-31,2014,7,2014Q3,Thursday,False,False,Signature,Bills,F,86254.0,Medium
15801,"Bharuch, India",Tier-3,2013-11-28,2013,11,2013Q4,Thursday,False,True,Silver,Grocery,M,117136.0,Medium
15802,"Nanpara, India",Tier-3,2014-05-15,2014,5,2014Q2,Thursday,False,False,Silver,Food,F,125443.0,Medium
15803,"Puranpur, India",Tier-3,2014-02-03,2014,2,2014Q1,Monday,False,False,Silver,Bills,F,258416.0,Very High
15804,"Erode, India",Tier-2,2014-03-25,2014,3,2014Q1,Tuesday,False,False,Platinum,Grocery,M,185589.0,High
15805,"Buxar, India",Tier-3,2014-02-26,2014,2,2014Q1,Wednesday,False,False,Gold,Fuel,M,279619.0,Very High
15806,"Markapur, India",Tier-3,2014-01-07,2014,1,2014Q1,Tuesday,False,False,Signature,Entertainment,F,139841.0,Medium
15807,"Shirur, India",Tier-3,2014-12-29,2014,12,2014Q4,Monday,False,False,Signature,Grocery,M,51679.0,Low
15808,"Faridkot, India",Tier-3,2013-10-30,2013,10,2013Q4,Wednesday,False,True,Signature,Entertainment,M,212433.0,High
15809,"Mokameh, India",Tier-3,2015-05-21,2015,5,2015Q2,Thursday,False,False,Silver,Fuel,M,83186.0,Medium
15810,"Srinagar, India",Tier-2,2014-05-14,2014,5,2014Q2,Wednesday,False,False,Platinum,Bills,F,268261.0,Very High
15811,"Saharanpur, India",Tier-2,2014-11-09,2014,11,2014Q4,Sunday,True,True,Gold,Fuel,F,4594.0,Low
15812,"Aurangabad, India",Tier-2,2014-10-25,2014,10,2014Q4,Saturday,True,True,Silver,Food,M,242143.0,Very High
15813,"Umred, India",Tier-3,2014-03-02,2014,3,2014Q1,Sunday,True,False,Gold,Fuel,F,89300.0,Medium
15814,"Yamunanagar, India",Tier-3,2013-11-20,2013,11,2013Q4,Wednesday,False,True,Platinum,Fuel,M,130937.0,Medium
15815,"Baramula, India",Tier-3,2013-10-16,2013,10,2013Q4,Wednesday,False,True,Gold,Grocery,M,197150.0,High
15816,"Nainital, India",Tier-3,2013-11-08,2013,11,2013Q4,Friday,False,True,Silver,Bills,M,80668.0,Medium
15817,"Adoni, India",Tier-3,2015-05-01,2015,5,2015Q2,Friday,False,False,Silver,Food,F,119762.0,Medium
15818,"Nasirabad, India",Tier-3,2015-03-11,2015,3,2015Q1,Wednesday,False,False,Signature,Entertainment,F,227904.0,High
15819,"Gurgaon, India",Tier-2,2015-03-15,2015,3,2015Q1,Sunday,True,False,Silver,Grocery,F,207110.0,High
15820,"Bodhan, India",Tier-3,2014-10-20,2014,10,2014Q4,Monday,False,True,Silver,Bills,F,219101.0,High
15821,"Sangareddy, India",Tier-3,2014-04-04,2014,4,2014Q2,Friday,False,False,Silver,Grocery,M,128787.0,Medium
15822,"Tuljapur, India",Tier-3,2015-04-05,2015,4,2015Q2,Sunday,True,False,Silver,Fuel,M,190239.0,High
15823,"Ranchi, India",Tier-2,2014-07-19,2014,7,2014Q3,Saturday,True,False,Signature,Entertainment,F,141964.0,Medium
15824,"Thoubal, India",Tier-3,2015-02-27,2015,2,2015Q1,Friday,False,False,Gold,Bills,M,3525.0,Low
15825,"Shamli, India",Tier-3,2014-12-05,2014,12,2014Q4,Friday,False,False,Gold,Entertainment,M,40200.0,Low
15826,"Salaya, India",Tier-3,2014-01-13,2014,1,2014Q1,Monday,False,False,Silver,Grocery,F,192194.0,High
15827,"Yellandu, India",Tier-3,2015-02-28,2015,2,2015Q1,Saturday,True,False,Silver,Bills,M,141028.0,Medium
15828,"Phalodi, India",Tier-3,2014-08-03,2014,8,2014Q3,Sunday,True,False,Signature,Food,M,181860.0,High
15829,"Tarn Taran, India",Tier-3,2014-05-08,2014,5,2014Q2,Thursday,False,False,Platinum,Bills,F,113868.0,Medium
15830,"Robertson Pet, India",Tier-3,2015-02-04,2015,2,2015Q1,Wednesday,False,False,Silver,Fuel,F,224956.0,High
15831,"Dharmavaram, India",Tier-3,2014-07-23,2014,7,2014Q3,Wednesday,False,False,Gold,Fuel,M,13240.0,Low
15832,"Phaltan, India",Tier-3,2015-03-07,2015,3,2015Q1,Saturday,True,False,Silver,Fuel,M,80037.0,Medium
15833,"Shillong, India",Tier-3,2014-08-01,2014,8,2014Q3,Friday,False,False,Platinum,Fuel,F,126069.0,Medium
15834,"Alwar, India",Tier-3,2013-10-07,2013,10,2013Q4,Monday,False,True,Signature,Food,F,285142.0,Very High
15835,"Kollam, India",Tier-3,2015-04-02,2015,4,2015Q2,Thursday,False,False,Platinum,Grocery,M,251393.0,Very High
15836,"Kottayam, India",Tier-3,2014-06-19,2014,6,2014Q2,Thursday,False,False,Gold,Entertainment,F,275868.0,Very High
15837,"Tharad, India",Tier-3,2015-05-09,2015,5,2015Q2,Saturday,True,False,Gold,Food,M,258362.0,Very High
15838,"Visakhapatnam, India",Tier-3,2014-06-27,2014,6,2014Q2,Friday,False,False,Platinum,Food,F,182336.0,High
15839,"Ashok Nagar, India",Tier-3,2013-12-04,2013,12,2013Q4,Wednesday,False,False,Gold,Entertainment,F,282080.0,Very High
15840,"Vyara, India",Tier-3,2013-12-07,2013,12,2013Q4,Saturday,True,False,Silver,Fuel,M,242894.0,Very High
15841,"Sholingur, India",Tier-3,2014-08-11,2014,8,2014Q3,Monday,False,False,Signature,Grocery,F,125661.0,Medium
15842,"Chittur-Thathamangalam, India",Tier-3,2014-01-13,2014,1,2014Q1,Monday,False,False,Platinum,Fuel,F,32879.0,Low
15843,"Mancherial, India",Tier-3,2013-11-04,2013,11,2013Q4,Monday,False,True,Gold,Food,M,34220.0,Low
15844,"Viramgam, India",Tier-3,2013-12-19,2013,12,2013Q4,Thursday,False,False,Platinum,Entertainment,F,281212.0,Very High
15845,"Nawada, India",Tier-3,2014-12-15,2014,12,2014Q4,Monday,False,False,Gold,Bills,F,79090.0,Medium
15846,"Revelganj, India",Tier-3,2015-01-28,2015,1,2015Q1,Wednesday,False,False,Gold,Grocery,M,167682.0,High
15847,"Ratangarh, India",Tier-3,2014-10-27,2014,10,2014Q4,Monday,False,True,Silver,Fuel,F,216887.0,High
15848,"Tiruchengode, India",Tier-3,2014-07-29,2014,7,2014Q3,Tuesday,False,False,Silver,Bills,F,281227.0,Very High
15849,"Rudrapur, India",Tier-3,2015-03-13,2015,3,2015Q1,Friday,False,False,Gold,Fuel,F,50352.0,Low
15850,"Phaltan, India",Tier-3,2013-12-16,2013,12,2013Q4,Monday,False,False,Signature,Food,F,231048.0,Very High
15851,"Udupi, India",Tier-3,2014-08-29,2014,8,2014Q3,Friday,False,False,Platinum,Bills,M,16181.0,Low
15852,"Gobindgarh, India",Tier-3,2014-07-18,2014,7,2014Q3,Friday,False,False,Signature,Fuel,F,117260.0,Medium
15853,"Tadepalligudem, India",Tier-3,2014-01-21,2014,1,2014Q1,Tuesday,False,False,Silver,Grocery,F,97577.0,Medium
15854,"Sitapur, India",Tier-3,2014-07-02,2014,7,2014Q3,Wednesday,False,False,Gold,Bills,M,110695.0,Medium
15855,"Meerut, India",Tier-2,2015-02-08,2015,2,2015Q1,Sunday,True,False,Signature,Food,F,55119.0,Low
15856,"Nabadwip, India",Tier-3,2013-11-16,2013,11,2013Q4,Saturday,True,True,Platinum,Food,M,29392.0,Low
15857,"Pathanamthitta, India",Tier-3,2013-10-15,2013,10,2013Q4,Tuesday,False,True,Signature,Grocery,M,232510.0,Very High
15858,"Aurangabad, India",Tier-2,2014-01-17,2014,1,2014Q1,Friday,False,False,Platinum,Grocery,M,119962.0,Medium
15859,"Shirdi, India",Tier-3,2014-12-12,2014,12,2014Q4,Friday,False,False,Signature,Bills,M,170662.0,High
15860,"Ranavav, India",Tier-3,2014-01-16,2014,1,2014Q1,Thursday,False,False,Silver,Bills,F,110697.0,Medium
15861,"Tiruvuru, India",Tier-3,2014-03-06,2014,3,2014Q1,Thursday,False,False,Signature,Food,M,128730.0,Medium
15862,"Thoubal, India",Tier-3,2013-12-06,2013,12,2013Q4,Friday,False,False,Silver,Entertainment,M,295294.0,Very High
15863,"Rajgarh (Churu), India",Tier-3,2013-10-30,2013,10,2013Q4,Wednesday,False,True,Silver,Entertainment,M,213382.0,High
15864,"Kochi, India",Tier-2,2015-03-20,2015,3,2015Q1,Friday,False,False,Signature,Entertainment,M,223393.0,High
15865,"Ajmer, India",Tier-2,2015-02-01,2015,2,2015Q1,Sunday,True,False,Gold,Bills,M,45784.0,Low
15866,"Upleta, India",Tier-3,2015-04-03,2015,4,2015Q2,Friday,False,False,Signature,Grocery,M,247855.0,Very High
15867,"Shoranur, India",Tier-3,2015-03-19,2015,3,2015Q1,Thursday,False,False,Silver,Bills,M,56225.0,Low
15868,"Srinagar, India",Tier-2,2015-01-16,2015,1,2015Q1,Friday,False,False,Signature,Entertainment,M,244114.0,Very High
15869,"Bahadurgarh, India",Tier-3,2014-04-11,2014,4,2014Q2,Friday,False,False,Signature,Entertainment,M,33800.0,Low
15870,"Utraula, India",Tier-3,2014-02-18,2014,2,2014Q1,Tuesday,False,False,Silver,Food,M,3252.0,Low
15871,"Ramnagar, India",Tier-3,2013-10-05,2013,10,2013Q4,Saturday,True,True,Gold,Entertainment,M,167400.0,High
15872,"Arsikere, India",Tier-3,2014-05-16,2014,5,2014Q2,Friday,False,False,Silver,Entertainment,F,17706.0,Low
15873,"Kalyan-Dombivali, India",Tier-2,2015-05-08,2015,5,2015Q2,Friday,False,False,Signature,Fuel,M,285032.0,Very High
15874,"Navsari, India",Tier-3,2013-12-05,2013,12,2013Q4,Thursday,False,False,Signature,Grocery,F,237364.0,Very High
15875,"Jangaon, India",Tier-3,2014-05-02,2014,5,2014Q2,Friday,False,False,Silver,Food,F,293302.0,Very High
15876,"Talcher, India",Tier-3,2013-11-29,2013,11,2013Q4,Friday,False,True,Gold,Grocery,F,218503.0,High
15877,"Valparai, India",Tier-3,2015-03-29,2015,3,2015Q1,Sunday,True,False,Gold,Food,F,155219.0,High
15878,"Patan, India",Tier-3,2013-12-23,2013,12,2013Q4,Monday,False,False,Gold,Fuel,F,151512.0,Medium
15879,"Mankachar, India",Tier-3,2014-08-20,2014,8,2014Q3,Wednesday,False,False,Gold,Food,F,213396.0,High
15880,"Lingsugur, India",Tier-3,2014-03-17,2014,3,2014Q1,Monday,False,False,Silver,Food,M,2132.0,Low
15881,"Simdega, India",Tier-3,2014-05-08,2014,5,2014Q2,Thursday,False,False,Platinum,Fuel,F,133036.0,Medium
15882,"Eluru, India",Tier-3,2014-03-17,2014,3,2014Q1,Monday,False,False,Silver,Bills,M,65197.0,Low
15883,"Shivamogga, India",Tier-3,2014-08-31,2014,8,2014Q3,Sunday,True,False,Platinum,Food,F,232704.0,Very High
15884,"Kohima, India",Tier-3,2014-05-07,2014,5,2014Q2,Wednesday,False,False,Silver,Grocery,F,158241.0,High
15885,"Pattamundai, India",Tier-3,2015-01-28,2015,1,2015Q1,Wednesday,False,False,Silver,Food,M,116687.0,Medium
15886,"Losal, India",Tier-3,2014-01-23,2014,1,2014Q1,Thursday,False,False,Gold,Entertainment,M,75197.0,Low
15887,"Thangadh, India",Tier-3,2014-02-12,2014,2,2014Q1,Wednesday,False,False,Gold,Entertainment,M,253668.0,Very High
15888,"Loni, India",Tier-2,2014-11-03,2014,11,2014Q4,Monday,False,True,Silver,Entertainment,F,219549.0,High
15889,"Jehanabad, India",Tier-3,2015-01-13,2015,1,2015Q1,Tuesday,False,False,Platinum,Grocery,M,140694.0,Medium
15890,"New Delhi, India",Tier-3,2014-08-23,2014,8,2014Q3,Saturday,True,False,Gold,Bills,F,188763.0,High
15891,"Batala, India",Tier-3,2014-02-03,2014,2,2014Q1,Monday,False,False,Signature,Bills,M,140185.0,Medium
15892,"Sugauli, India",Tier-3,2015-01-02,2015,1,2015Q1,Friday,False,False,Gold,Grocery,F,238408.0,Very High
15893,"Amravati, India",Tier-2,2014-02-06,2014,2,2014Q1,Thursday,False,False,Platinum,Grocery,F,118205.0,Medium
15894,"Rajkot, India",Tier-2,2014-08-21,2014,8,2014Q3,Thursday,False,False,Silver,Entertainment,M,158102.0,High
15895,"Malkapur, India",Tier-3,2013-11-22,2013,11,2013Q4,Friday,False,True,Platinum,Bills,F,197148.0,High
15896,"Nidadavole, India",Tier-3,2015-01-11,2015,1,2015Q1,Sunday,True,False,Platinum,Entertainment,F,214314.0,High
15897,"Ranibennur, India",Tier-3,2014-02-06,2014,2,2014Q1,Thursday,False,False,Platinum,Entertainment,F,211137.0,High
15898,"Sibsagar, India",Tier-3,2014-03-19,2014,3,2014Q1,Wednesday,False,False,Platinum,Entertainment,F,235003.0,Very High
15899,"Malkapur, India",Tier-3,2015-02-22,2015,2,2015Q1,Sunday,True,False,Signature,Entertainment,F,125940.0,Medium
15900,"Adoni, India",Tier-3,2013-12-30,2013,12,2013Q4,Monday,False,False,Signature,Entertainment,M,116961.0,Medium
15901,"Kodungallur, India",Tier-3,2013-12-02,2013,12,2013Q4,Monday,False,False,Signature,Grocery,M,136790.0,Medium
15902,"Muzaffarpur, India",Tier-3,2014-08-29,2014,8,2014Q3,Friday,False,False,Signature,Grocery,M,151747.0,Medium
15903,"Proddatur, India",Tier-3,2014-11-02,2014,11,2014Q4,Sunday,True,True,Platinum,Entertainment,F,99941.0,Medium
15904,"Yanam, India",Tier-3,2015-01-27,2015,1,2015Q1,Tuesday,False,False,Silver,Fuel,M,236579.0,Very High
15905,"Panruti, India",Tier-3,2015-02-19,2015,2,2015Q1,Thursday,False,False,Platinum,Fuel,F,121623.0,Medium
15906,"Anantnag, India",Tier-3,2014-01-22,2014,1,2014Q1,Wednesday,False,False,Signature,Entertainment,F,18437.0,Low
15907,"Siwan, India",Tier-3,2014-02-15,2014,2,2014Q1,Saturday,True,False,Signature,Grocery,F,98297.0,Medium
15908,"Jammu, India",Tier-2,2014-09-20,2014,9,2014Q3,Saturday,True,False,Gold,Grocery,F,239111.0,Very High
15909,"Jalandhar Cantt., India",Tier-3,2013-12-06,2013,12,2013Q4,Friday,False,False,Platinum,Food,F,156187.0,High
15910,"Phalodi, India",Tier-3,2013-10-30,2013,10,2013Q4,Wednesday,False,True,Platinum,Entertainment,F,235501.0,Very High
15911,"Bharuch, India",Tier-3,2014-01-06,2014,1,2014Q1,Monday,False,False,Silver,Bills,M,230318.0,Very High
15912,"Saunda, India",Tier-3,2014-05-15,2014,5,2014Q2,Thursday,False,False,Silver,Entertainment,F,246471.0,Very High
15913,"Rajampet, India",Tier-3,2014-05-15,2014,5,2014Q2,Thursday,False,False,Platinum,Bills,M,100371.0,Medium
15914,"Venkatagiri, India",Tier-3,2014-02-20,2014,2,2014Q1,Thursday,False,False,Silver,Bills,F,14630.0,Low
15915,"Nokha, India",Tier-3,2014-09-29,2014,9,2014Q3,Monday,False,False,Platinum,Food,F,143384.0,Medium
15916,"Vizianagaram, India",Tier-3,2015-04-02,2015,4,2015Q2,Thursday,False,False,Silver,Food,M,51183.0,Low
15917,"Perambalur, India",Tier-3,2014-03-31,2014,3,2014Q1,Monday,False,False,Signature,Bills,M,48559.0,Low
15918,"Rampurhat, India",Tier-3,2014-09-09,2014,9,2014Q3,Tuesday,False,False,Platinum,Food,F,44239.0,Low
15919,"Jharsuguda, India",Tier-3,2015-04-05,2015,4,2015Q2,Sunday,True,False,Silver,Fuel,F,148733.0,Medium
15920,"Pakaur, India",Tier-3,2014-01-27,2014,1,2014Q1,Monday,False,False,Platinum,Fuel,F,139691.0,Medium
15921,"Naharlagun, India",Tier-3,2013-12-30,2013,12,2013Q4,Monday,False,False,Signature,Food,F,33048.0,Low
15922,"Palacole, India",Tier-3,2014-12-22,2014,12,2014Q4,Monday,False,False,Silver,Fuel,F,120120.0,Medium
15923,"Buxar, India",Tier-3,2014-02-25,2014,2,2014Q1,Tuesday,False,False,Gold,Grocery,M,44541.0,Low
15924,"Parbhani, India",Tier-3,2014-03-02,2014,3,2014Q1,Sunday,True,False,Signature,Fuel,M,15994.0,Low
15925,"Rajagangapur, India",Tier-3,2014-05-10,2014,5,2014Q2,Saturday,True,False,Signature,Bills,F,42953.0,Low
15926,"Modasa, India",Tier-3,2015-02-15,2015,2,2015Q1,Sunday,True,False,Gold,Entertainment,F,111881.0,Medium
15927,"Ranibennur, India",Tier-3,2014-04-18,2014,4,2014Q2,Friday,False,False,Signature,Grocery,F,252057.0,Very High
15928,"Vapi, India",Tier-3,2015-03-02,2015,3,2015Q1,Monday,False,False,Signature,Food,M,64195.0,Low
15929,"Karwar, India",Tier-3,2015-01-14,2015,1,2015Q1,Wednesday,False,False,Platinum,Food,F,79674.0,Medium
15930,"Thrissur, India",Tier-3,2014-11-09,2014,11,2014Q4,Sunday,True,True,Gold,Food,M,231393.0,Very High
15931,"Sivakasi, India",Tier-3,2014-08-01,2014,8,2014Q3,Friday,False,False,Signature,Bills,M,84294.0,Medium
15932,"Santipur, India",Tier-3,2014-10-02,2014,10,2014Q4,Thursday,False,True,Signature,Entertainment,M,87443.0,Medium
15933,"Chittoor, India",Tier-3,2014-11-17,2014,11,2014Q4,Monday,False,True,Gold,Food,F,14027.0,Low
15934,"Tezpur, India",Tier-3,2014-02-26,2014,2,2014Q1,Wednesday,False,False,Silver,Food,F,210839.0,High
15935,"Pernampattu, India",Tier-3,2015-05-05,2015,5,2015Q2,Tuesday,False,False,Silver,Grocery,F,274505.0,Very High
15936,"Rajapalayam, India",Tier-3,2014-01-23,2014,1,2014Q1,Thursday,False,False,Platinum,Fuel,M,262588.0,Very High
15937,"Naugawan Sadat, India",Tier-3,2014-03-27,2014,3,2014Q1,Thursday,False,False,Platinum,Grocery,F,103568.0,Medium
15938,"Jalandhar Cantt., India",Tier-3,2015-05-10,2015,5,2015Q2,Sunday,True,False,Platinum,Fuel,F,190224.0,High
15939,"Afzalpur, India",Tier-3,2014-06-10,2014,6,2014Q2,Tuesday,False,False,Gold,Entertainment,M,11026.0,Low
15940,"Mandla, India",Tier-3,2014-03-14,2014,3,2014Q1,Friday,False,False,Gold,Grocery,F,153987.0,High
15941,"Dhubri, India",Tier-3,2014-11-03,2014,11,2014Q4,Monday,False,True,Signature,Food,M,251377.0,Very High
15942,"Bahraich, India",Tier-3,2014-03-05,2014,3,2014Q1,Wednesday,False,False,Silver,Fuel,M,23010.0,Low
15943,"Sindhnur, India",Tier-3,2014-02-12,2014,2,2014Q1,Wednesday,False,False,Silver,Bills,F,39824.0,Low
15944,"Nawanshahr, India",Tier-3,2014-01-17,2014,1,2014Q1,Friday,False,False,Signature,Fuel,M,275515.0,Very High
15945,"Bokaro Steel City, India",Tier-3,2014-08-19,2014,8,2014Q3,Tuesday,False,False,Gold,Grocery,M,129570.0,Medium
15946,"Sambhal, India",Tier-3,2014-03-24,2014,3,2014Q1,Monday,False,False,Signature,Entertainment,F,220817.0,High
15947,"New Delhi, India",Tier-3,2014-01-08,2014,1,2014Q1,Wednesday,False,False,Platinum,Fuel,M,22220.0,Low
15948,"Shirur, India",Tier-3,2013-12-29,2013,12,2013Q4,Sunday,True,False,Platinum,Entertainment,M,287710.0,Very High
15949,"Sangareddy, India",Tier-3,2014-09-22,2014,9,2014Q3,Monday,False,False,Signature,Bills,M,30996.0,Low
